elapsed_S,supply_V,current_A,BMF_resistance
2.365812023500075156e+01,4.729880371093750036e+00,9.229394531250000033e-02,5.124800283570876758e+01
2.369186463999994885e+01,4.729877929687500426e+00,9.269238281250000155e-02,5.102768734789342631e+01
2.372561380300066958e+01,4.728681640625000071e+00,9.052832031249999356e-02,5.223428010485324080e+01
2.375926613600040582e+01,4.728632812499999893e+00,9.310888671875000577e-02,5.078605253635538475e+01
2.379301617000055558e+01,4.731472167968750142e+00,9.128124999999999434e-02,5.183399841663814556e+01
2.382676735200038820e+01,4.728410644531249929e+00,9.078271484375000089e-02,5.208492225276054910e+01
2.386043835100008437e+01,4.728706054687499716e+00,9.366943359375000389e-02,5.048291500508248930e+01
2.389415127500069502e+01,4.728989257812499680e+00,9.159423828125000389e-02,5.162976783857983776e+01
2.392792582700076309e+01,4.730437011718749751e+00,9.550146484374999467e-02,4.953261208567031559e+01
2.396163517700006196e+01,4.728459472656250107e+00,9.429736328125000455e-02,5.014413243510544760e+01
2.399533474899999419e+01,4.730981445312499645e+00,9.262548828125000133e-02,5.107645350216397162e+01
2.402920515100049670e+01,4.729543457031249787e+00,9.429443359375000444e-02,5.015718613261527992e+01
2.406305255300048884e+01,4.728652343750000320e+00,9.380761718749999756e-02,5.040797842992328270e+01
2.409661962800055335e+01,4.728142089843750284e+00,9.399365234374999767e-02,5.030278079366646438e+01
2.413021148100051505e+01,4.730668945312499929e+00,9.277197265625000688e-02,5.099243672268509187e+01
2.416413575200022024e+01,4.742136230468750213e+00,9.349951171874999745e-02,5.071829941458167212e+01
2.419860776900077326e+01,4.727565917968750142e+00,9.377636718750000100e-02,5.041319108167494534e+01
2.423250691200064466e+01,4.731159667968750426e+00,9.580810546875000167e-02,4.938162220013760617e+01
2.426623811400077102e+01,4.729916992187500391e+00,9.453857421875000444e-02,5.003160912119412274e+01
2.429984728199997335e+01,4.728666992187499751e+00,9.373486328124999711e-02,5.044725971380795926e+01
2.433348332000059600e+01,4.732607421874999609e+00,9.625341796875000466e-02,4.916820121038720259e+01
2.436718611600008444e+01,4.732131347656250320e+00,9.339355468750000500e-02,5.066871438280963957e+01
2.440087543000026926e+01,4.729738769531249609e+00,9.645605468750000078e-02,4.903516720494882009e+01
2.443456800400053908e+01,4.730285644531250000e+00,9.495019531249999922e-02,4.981859836057143553e+01
2.446818796800016571e+01,4.732497558593750320e+00,9.552636718750000255e-02,4.954127010090064687e+01
2.450180696999996144e+01,4.734743652343749609e+00,9.434326171875000167e-02,5.018634681572341094e+01
2.453587301500010653e+01,4.729287109374999964e+00,9.263720703125000178e-02,5.105170223644193328e+01
2.456984724800076947e+01,4.732517089843749858e+00,9.391748046874999478e-02,5.039016236618957123e+01
2.460381290800069110e+01,4.731513671874999716e+00,9.113574218749999345e-02,5.191721226278623647e+01
2.463781036300042615e+01,4.727841796875000391e+00,9.514306640625000422e-02,4.969192160243876089e+01
2.467196486900047603e+01,4.733144531249999787e+00,9.437402343749999589e-02,5.015304380219166092e+01
2.470607343200026662e+01,4.727958984375000284e+00,9.529980468750000322e-02,4.961142365274063337e+01
2.473999509200075408e+01,4.732768554687499574e+00,9.354150390625000366e-02,5.059538661502403301e+01
2.477404267600013554e+01,4.733432617187499858e+00,9.414453124999999645e-02,5.027835981909464635e+01
2.480796057700081292e+01,4.727944335937499964e+00,9.429443359375000444e-02,5.014022732568676588e+01
2.484183860900066065e+01,4.732592773437500178e+00,9.333007812499999334e-02,5.070811970283562431e+01
2.487564890200064838e+01,4.731215820312500320e+00,9.185888671875000466e-02,5.150525974474690116e+01
2.490929793900068034e+01,4.729931640624999822e+00,9.348583984375000155e-02,5.059516658919141463e+01
2.494298958700073854e+01,4.729765624999999751e+00,9.304638671874999878e-02,5.083234063990679630e+01
2.497672588200020982e+01,4.731354980468750249e+00,9.560400390624999856e-02,4.948908818827663936e+01
2.501056091500049661e+01,4.752697753906249822e+00,9.675878906250000300e-02,4.911902887536459872e+01
2.504508878200067556e+01,4.751472167968749716e+00,9.542187500000000322e-02,4.979437018994595832e+01
2.507916186400052538e+01,4.755751953125000320e+00,9.370947265625000078e-02,5.074995961795985266e+01
2.511343816400039941e+01,4.732434082031249822e+00,9.720751953124999456e-02,4.868382718591929859e+01
2.514777131400023791e+01,4.730419921874999822e+00,9.777001953125000200e-02,4.838313364929856419e+01
2.518176538100033213e+01,4.743618164062500142e+00,9.234814453124999545e-02,5.136668623003347278e+01
2.521680982900033996e+01,4.730607910156249929e+00,9.461181640624999334e-02,5.000018063117694567e+01
2.525083589600035339e+01,4.730446777343749964e+00,9.538037109374999933e-02,4.959560046892837448e+01
2.528473594700062677e+01,4.730266113281249574e+00,9.172216796875000411e-02,5.157167801455439360e+01
2.531868218199997500e+01,4.730512695312500071e+00,9.198242187499999778e-02,5.142844250982057730e+01
2.535274639500039484e+01,4.732519531250000355e+00,9.409765624999999467e-02,5.029370251982233242e+01
2.538695003100019676e+01,4.731298828125000355e+00,9.465478515625000422e-02,4.998478228348284347e+01
2.542100859600031981e+01,4.729497070312500107e+00,9.365429687500000100e-02,5.049952034368417486e+01
2.545484729700001481e+01,4.729431152343750000e+00,9.548583984375000333e-02,4.953018332438444560e+01
2.548887627100066311e+01,4.736237792968750249e+00,9.416357421875000411e-02,5.029798233833038523e+01
2.552304424100020697e+01,4.729687499999999822e+00,9.189550781249999911e-02,5.146810342079255207e+01
2.555699447599999985e+01,4.729331054687500036e+00,9.334667968750000322e-02,5.066415935221316857e+01
2.559116716800053837e+01,4.733386230468750178e+00,9.230957031250000555e-02,5.127730759058449905e+01
2.562513318000037543e+01,4.730122070312500426e+00,9.362207031249999978e-02,5.052357905057944265e+01
2.565922639300060837e+01,4.731550292968750071e+00,9.593798828124999734e-02,4.931883998961731663e+01
2.569337995600017166e+01,4.732104492187500178e+00,9.427246093749999667e-02,5.019604288599990127e+01
2.572725073000037810e+01,4.730922851562500142e+00,9.469384765624999645e-02,4.996019243759442929e+01
2.576119724199998018e+01,4.731130371093749787e+00,9.712939453124999623e-02,4.870956309288612118e+01
2.579518279100011569e+01,4.732324218749999645e+00,9.465185546875000411e-02,4.999716271079768859e+01
2.582904543600034231e+01,4.730114746093749822e+00,9.681054687500000033e-02,4.885949825488732046e+01
2.586297950400057744e+01,4.729213867187500142e+00,9.591113281249999400e-02,4.930828912669402797e+01
2.589670068900068145e+01,4.732934570312499645e+00,9.299023437499999434e-02,5.089711411228497440e+01
2.593047755800034793e+01,4.729143066406249929e+00,9.467626953124999578e-02,4.995066968545155817e+01
2.596421878000001016e+01,4.730351562500000107e+00,9.451953124999999678e-02,5.004628672975989190e+01
2.599786539300021104e+01,4.733066406249999858e+00,9.430029296875000466e-02,5.019142843828154099e+01
2.603175683300014498e+01,4.730102539062500000e+00,9.477832031249999734e-02,4.990700957208947841e+01
2.606552553500023350e+01,4.728999023437499893e+00,9.474072265624999822e-02,4.991516732034902049e+01
2.609911872400061839e+01,4.738366699218749645e+00,9.225195312499999412e-02,5.136332119492727344e+01
2.613304364400028135e+01,4.730080566406249964e+00,9.380664062500000677e-02,5.042372837244164430e+01
2.616739107400007924e+01,4.746376953124999964e+00,9.383789062500000333e-02,5.058060151940888716e+01
2.620228367500021704e+01,4.730246582031250036e+00,9.249707031249999878e-02,5.113942058975685256e+01
2.623662956700081850e+01,4.731809082031250391e+00,9.184619140624999956e-02,5.151883828368802654e+01
2.627055243400081963e+01,4.730346679687500000e+00,9.178369140625000644e-02,5.153798683853531770e+01
2.630456287200013321e+01,4.732563476562500426e+00,9.647900390624999933e-02,4.905278127831002877e+01
2.633851768200020160e+01,4.729670410156249893e+00,9.295458984375000455e-02,5.088151556697185640e+01
2.637246382500052277e+01,4.732934570312499645e+00,9.417626953124999534e-02,5.025612708880973400e+01
2.640647789300055592e+01,4.730715332031249609e+00,9.590869140624999623e-02,4.932519944405129309e+01
2.644038144500063936e+01,4.729777832031249574e+00,9.446630859375000633e-02,5.006840959956994652e+01
2.647441314200023044e+01,4.728649902343749822e+00,9.477978515625000433e-02,4.989091180728352981e+01
2.650827517600009742e+01,4.729997558593749929e+00,9.577197265624999567e-02,4.938811875130645745e+01
2.654230318800000532e+01,4.730783691406250213e+00,9.337548828125000200e-02,5.066408517358405561e+01
2.657631957000012335e+01,4.728640136718749609e+00,9.415917968749999700e-02,5.021964031985396559e+01
2.661012858800040703e+01,4.733017578124999680e+00,9.489746093749999722e-02,4.987507074864934253e+01
2.664398028899995552e+01,4.728581542968750107e+00,9.503808593750000255e-02,4.975459571101223588e+01
2.667802291200041509e+01,4.729035644531250249e+00,9.673242187500000200e-02,4.888780362226664522e+01
2.671204642400061857e+01,4.733701171875000391e+00,9.618408203125000666e-02,4.921501637180495692e+01
2.674586145900047995e+01,4.730642089843749787e+00,9.727246093749999933e-02,4.863290230606282449e+01
2.677992887700020219e+01,4.729975585937499893e+00,9.404882812499999745e-02,5.029276472909268136e+01
2.681388011300077778e+01,4.729521484374999751e+00,9.623193359374999922e-02,4.914711060822089905e+01
2.684785746000034123e+01,4.729721679687499680e+00,9.419873046875000544e-02,5.021003633649354470e+01
2.688176393800040387e+01,4.728530273437500320e+00,9.598242187500000133e-02,4.926454428911544170e+01
2.691564719400048489e+01,4.732404785156250071e+00,9.581054687499999944e-02,4.939335949444501495e+01
2.694932739900013985e+01,4.734245605468750284e+00,9.599218750000000633e-02,4.931907198665255976e+01
2.698326669100060826e+01,4.729887695312499751e+00,9.736523437499999822e-02,4.857881486830755335e+01
2.701713135499994678e+01,4.730917968750000036e+00,9.768749999999999656e-02,4.842910268714011579e+01
2.705106598100064730e+01,4.730039062500000391e+00,9.359033203125000089e-02,5.053982564054405202e+01
2.708489999700032058e+01,4.729189453124999609e+00,9.731249999999999623e-02,4.859796483622350394e+01
2.711856227700081945e+01,4.739577636718750320e+00,9.747167968750000688e-02,4.862517658374327567e+01
2.715301474200077791e+01,4.729296875000000178e+00,9.488281249999999667e-02,4.984355701934953231e+01
2.718695453500004078e+01,4.738652343750000107e+00,9.630175781249999956e-02,4.920629125977305307e+01
2.722214318500027730e+01,4.732177734375000000e+00,9.531445312500000377e-02,4.964806049056371506e+01
2.725615964300050109e+01,4.729406738281250355e+00,9.787988281249999922e-02,4.831847569066837167e+01
2.729011656500006211e+01,4.732473144531249787e+00,9.650488281249999800e-02,4.903869116888110824e+01
2.732412720800039097e+01,4.730117187500000320e+00,9.173486328124999534e-02,5.156291750278113994e+01
2.735803411300003063e+01,4.734150390625000426e+00,9.591748046874999656e-02,4.935649234622453463e+01
2.739232673000060458e+01,4.728132324218750071e+00,9.373095703125000622e-02,5.044365782632930717e+01
2.742614148900065629e+01,4.732382812500000036e+00,9.770996093750000666e-02,4.843296187097096350e+01
2.746011344800081133e+01,4.730749511718750355e+00,9.496289062500000433e-02,4.981682297772567836e+01
2.749402988900055789e+01,4.730944824218750178e+00,9.555371093749999434e-02,4.951084345968706657e+01
2.752829313700021885e+01,4.731967773437499858e+00,9.347119140625000100e-02,5.062487919803164260e+01
2.756231977900006314e+01,4.727687988281250142e+00,9.695214843749999645e-02,4.876310700148067667e+01
2.759631833000003098e+01,4.732041015624999680e+00,9.776074218749999933e-02,4.840430739109152825e+01
2.763033084300059272e+01,4.729663085937500178e+00,9.605712890624999722e-02,4.923802262040920397e+01
2.766429813500053569e+01,4.729167480468749574e+00,9.488427734375000366e-02,4.984142381498843832e+01
2.769842375700045523e+01,4.729916992187500391e+00,9.562207031250000155e-02,4.946469969463934291e+01
2.773250586100039072e+01,4.731289062500000142e+00,9.767138671875000289e-02,4.844089166179242056e+01
2.776641841400032718e+01,4.730395507812500178e+00,9.668066406250000466e-02,4.892804113089766815e+01
2.780039537300035590e+01,4.728632812499999893e+00,9.378613281250000600e-02,5.041931755469245502e+01
2.783414274400001887e+01,4.731376953125000284e+00,9.457373046875000577e-02,5.002844795985275539e+01
2.786814698000034696e+01,4.729299316406249787e+00,9.386669921875000211e-02,5.038314285862909969e+01
2.790195072100050311e+01,4.729555664062499609e+00,9.310449218749999867e-02,5.079836163584681685e+01
2.793591192100029730e+01,4.731259765625000391e+00,9.359619140625000111e-02,5.054970394136213230e+01
2.796985760200004734e+01,4.730603027343749822e+00,9.741796875000000022e-02,4.855986106098880839e+01
2.800391439200029708e+01,4.730600585937500213e+00,9.720898437500000155e-02,4.866423218339997447e+01
2.803797103400029300e+01,4.729165039062499964e+00,9.341162109374999412e-02,5.062715948710711444e+01
2.807176871900082915e+01,4.731843261718750249e+00,9.406005859374999556e-02,5.030661613933086329e+01
2.810550436900030036e+01,4.732084960937499751e+00,9.525097656250000600e-02,4.968017265242932723e+01
2.813936968200050615e+01,4.730307617187500036e+00,9.475537109374999878e-02,4.992126105978078954e+01
2.817343558400079928e+01,4.761162109375000284e+00,9.272949218749999833e-02,5.134463693328419254e+01
2.820842081499995402e+01,4.728645019531249716e+00,9.502001953124999956e-02,4.976472371673320794e+01
2.824233447999995406e+01,4.730839843750000107e+00,9.511328125000000078e-02,4.973900365518090894e+01
2.827635930900032690e+01,4.730058593749999929e+00,9.699902343749999822e-02,4.876398159614203820e+01
2.831027475100017909e+01,4.730065917968749645e+00,9.452392578125000389e-02,5.004093808921145126e+01
2.834429961700061540e+01,4.731296386718749858e+00,9.495068359375000155e-02,4.982898708725232240e+01
2.837828150300083507e+01,4.728583984374999716e+00,9.563671875000000211e-02,4.944318506718947503e+01
2.841225433300041914e+01,4.729848632812499787e+00,9.507177734374999689e-02,4.975029146358374277e+01
2.844618223800080159e+01,4.729187011718750000e+00,9.753955078124999789e-02,4.848481435315201793e+01
2.848006862600050226e+01,4.729511718750000426e+00,9.563134765625000422e-02,4.945566317595339711e+01
2.851403627100080485e+01,4.728789062499999751e+00,9.234326171874999989e-02,5.120881561344972965e+01
2.854810965500018938e+01,4.728291015625000426e+00,9.457128906249999412e-02,4.999710866265322551e+01
2.858211618800032738e+01,4.729306640625000391e+00,9.359277343749999867e-02,5.053068166404074191e+01
2.861599403900072502e+01,4.730468750000000000e+00,9.624853515624999523e-02,4.914847527103192704e+01
2.865004134900027566e+01,4.731806640624999893e+00,9.589746093749999811e-02,4.934235582847075818e+01
2.868395805100044527e+01,4.728603515625000142e+00,9.450781249999999634e-02,5.003399603207407154e+01
2.871778007000011712e+01,4.730883789062500178e+00,9.633496093750000544e-02,4.910869058359605077e+01
2.875151062800068757e+01,4.731052246093749858e+00,9.401660156249999623e-02,5.032145565215584782e+01
2.878539799800000765e+01,4.728742675781250071e+00,9.509130859375000688e-02,4.972844254340246550e+01
2.881935905000045750e+01,4.731342773437500426e+00,9.471826171875000200e-02,4.995174834908213768e+01
2.885327034500005539e+01,4.727753906250000249e+00,9.429199218750000666e-02,5.013950598104707268e+01
2.888721123100003751e+01,4.729641113281250142e+00,9.593798828124999734e-02,4.929893984660094475e+01
2.892117258000052971e+01,4.730690917968749964e+00,9.739208984375000155e-02,4.857366676860908683e+01
2.895515476200034755e+01,4.729450683593750426e+00,9.643994140624999323e-02,4.904037284376915551e+01
2.898919847900015156e+01,4.733295898437500426e+00,9.662060546874999545e-02,4.898847275355142017e+01
2.902327899200008687e+01,4.729304199218749893e+00,9.433300781249999434e-02,5.013413977659762111e+01
2.905721517500023765e+01,4.732092285156250355e+00,9.784423828124999556e-02,4.836352521396312909e+01
2.909107297100035794e+01,4.727207031249999858e+00,9.525878906250000167e-02,4.962489107591368054e+01
2.912473767900064558e+01,4.732370605468750213e+00,9.853515625000000555e-02,4.802722993062437951e+01
2.915888783900027192e+01,4.731245117187500071e+00,9.667968750000000000e-02,4.893732323232323012e+01
2.919397332800053846e+01,4.728386230468750284e+00,9.812011718749999445e-02,4.818977357551630547e+01
2.922958865500004322e+01,4.730485839843749929e+00,9.607128906249999545e-02,4.923932931477886399e+01
2.926347839500067494e+01,4.728798828124999964e+00,9.661621093750000222e-02,4.894415525344923168e+01
2.929720084400014457e+01,4.729052734375000178e+00,9.595214843749999556e-02,4.928553254287314189e+01
2.933094325500042032e+01,4.728713378906250320e+00,9.565771484375000522e-02,4.943368537111997085e+01
2.936466407400075695e+01,4.729843749999999680e+00,9.558398437500000011e-02,4.948364290238868790e+01
2.939858051800001704e+01,4.730539550781250213e+00,9.421240234375000133e-02,5.021143111839002415e+01
2.943238376099998277e+01,4.728774414062500320e+00,9.537109374999999667e-02,4.958288961703870967e+01
2.946613998700013326e+01,4.730588378906250391e+00,9.362792968750000000e-02,5.052539765319426834e+01
2.949984173200027726e+01,4.732758789062500249e+00,9.519775390625000167e-02,4.971502577385685129e+01
2.953372660300010466e+01,4.729140625000000320e+00,9.604833984374999689e-02,4.923708866486703783e+01
2.956764386100076081e+01,4.731406250000000036e+00,9.388134765625000266e-02,5.039772402207324120e+01
2.960124064600040583e+01,4.727980957031250320e+00,9.473388671874999334e-02,4.990802257557405852e+01
2.963493144800031587e+01,4.728574218750000391e+00,9.594042968749999512e-02,4.928656494610303440e+01
2.966876593100005266e+01,4.730585937499999893e+00,9.645605468750000078e-02,4.904395014731044711e+01
2.970255410000027041e+01,4.728154296875000107e+00,9.342041015624999445e-02,5.061157715928394651e+01
2.973626856700047938e+01,4.731767578124999929e+00,9.433007812499999423e-02,5.016181129262687222e+01
2.977003295900067315e+01,4.729560546874999716e+00,9.270410156250000200e-02,5.101781331310768763e+01
2.980378883299999870e+01,4.730539550781250213e+00,9.666845703125000189e-02,4.893570970365244222e+01
2.983757442800015269e+01,4.730476074218749716e+00,9.417236328125000444e-02,5.023210535867056592e+01
2.987120462000075349e+01,4.730759277343749680e+00,9.550830078124999956e-02,4.953244104068997444e+01
2.990487797700006922e+01,4.730917968750000036e+00,9.706835937499999623e-02,4.873800277671583103e+01
2.993857664900042437e+01,4.728662109374999645e+00,9.500585937500000133e-02,4.977232078613572241e+01
2.997226815400063060e+01,4.730046386718750107e+00,9.406298828124999567e-02,5.028594639770350483e+01
3.000614128400047775e+01,4.751235351562500320e+00,9.731494140624999400e-02,4.882328738942604929e+01
3.004079572800037568e+01,4.751828613281250391e+00,9.720703125000000611e-02,4.888358951175406730e+01
3.007487379700069141e+01,4.752424316406250071e+00,9.669335937499999589e-02,4.914943846324762688e+01
3.010941653999998380e+01,4.739633789062500213e+00,9.589746093749999811e-02,4.942397580423426007e+01
3.014388645100007125e+01,4.730629882812499964e+00,9.423339843750000444e-02,5.020120213482563543e+01
3.017766191800001252e+01,4.751804199218749858e+00,9.545068359375000200e-02,4.978281998946199849e+01
3.021269203900010325e+01,4.729741210937500107e+00,9.492236328125000511e-02,4.982747002330234665e+01
3.024634208299994498e+01,4.732319335937500426e+00,9.608740234375000300e-02,4.925015371950383525e+01
3.028018216000054963e+01,4.731127929687500178e+00,9.404638671874999967e-02,5.030632323851158105e+01
3.031389322100039863e+01,4.729406738281250355e+00,9.731494140624999400e-02,4.859897842961149905e+01
3.034764174400061165e+01,4.729265136718749929e+00,9.416699218750000655e-02,5.022211102699451146e+01
3.038124775200049044e+01,4.728513183593750391e+00,9.419042968749999356e-02,5.020163087992867901e+01
3.041499220100013190e+01,4.730295410156250213e+00,9.632080078124999334e-02,4.910980153600487341e+01
3.044877170500058128e+01,4.729116210937499787e+00,9.533593749999999534e-02,4.960475907563714060e+01
3.048263600300015241e+01,4.729677734374999609e+00,9.245703125000000189e-02,5.115541425493260874e+01
3.051647272800073551e+01,4.727480468749999609e+00,9.481249999999999400e-02,4.986136288727752230e+01
3.055030573000021832e+01,4.730446777343749964e+00,9.425830078124999845e-02,5.018599675716557584e+01
3.058432095100033621e+01,4.728283691406249822e+00,9.568066406250000377e-02,4.941733774253140865e+01
3.061805199300033564e+01,4.732441406250000426e+00,9.143261718749999545e-02,5.175878752923836856e+01
3.065200488100072107e+01,4.728884277343749609e+00,9.238085937499999900e-02,5.118900505296094394e+01
3.068568585000048188e+01,4.728103027343750320e+00,9.566064453125000533e-02,4.942579103990036771e+01
3.071941863300071418e+01,4.728962402343750426e+00,9.404980468750000211e-02,5.028146967510150489e+01
3.075306573300076707e+01,4.728508300781250284e+00,9.436865234374999800e-02,5.010676939156711285e+01
3.078682681200007210e+01,4.730219726562499893e+00,9.526660156249999734e-02,4.965244533740633415e+01
3.082068464700023469e+01,4.727849121093750107e+00,9.370361328125000056e-02,5.045535551444725542e+01
3.085448627999994642e+01,4.729562988281250213e+00,9.298339843750000333e-02,5.086459591450926609e+01
3.088843640899995080e+01,4.728767089843749716e+00,9.598925781250000622e-02,4.926350299614417594e+01
3.092240270399997826e+01,4.730515136718749680e+00,9.498681640624999367e-02,4.980180740542735407e+01
3.095644835000075545e+01,4.728515625000000000e+00,9.450683593750000555e-02,5.003358305347455115e+01
3.099030835200028378e+01,4.732778320312499787e+00,9.389306640625000311e-02,5.040604702199247811e+01
3.102453721500023676e+01,4.729477539062499680e+00,9.294628906250000655e-02,5.088398457610556136e+01
3.105848280700047326e+01,4.730585937499999893e+00,9.529687500000000311e-02,4.964051483849811319e+01
3.109252519300025597e+01,4.729221191406249858e+00,9.411718750000000466e-02,5.024822051133061507e+01
3.112638275100016472e+01,4.739526367187499645e+00,9.612841796875000455e-02,4.930411284546732986e+01
3.116063705800024763e+01,4.736962890624999645e+00,9.651855468749999389e-02,4.907826174938028174e+01
3.119631594100064831e+01,4.729956054687500355e+00,9.245654296874999956e-02,5.115869469926222024e+01
3.123084100200048852e+01,4.730488281250000426e+00,9.086816406250000644e-02,5.205880772496211506e+01
3.126476602100046875e+01,4.728854980468749858e+00,9.234619140625000000e-02,5.120790482485129047e+01
3.129859819200009952e+01,4.730410156249999609e+00,9.230908203125000322e-02,5.124533851012170516e+01
3.133256347000042297e+01,4.729089355468749645e+00,9.350830078124999778e-02,5.057400590062922419e+01
3.136641904700081795e+01,4.727644042968750071e+00,9.278466796874999811e-02,5.095285833820116750e+01
3.140064355899994553e+01,4.729077148437499822e+00,9.319677734374999523e-02,5.074292570219053289e+01
3.143458348600051977e+01,4.728725585937500142e+00,9.268261718749999656e-02,5.102063072270749444e+01
3.146846450700013520e+01,4.729794921875000391e+00,9.261816406249999412e-02,5.106768169884333730e+01
3.150245974700010265e+01,4.730253906249999751e+00,9.383154296875000078e-02,5.041219356080908653e+01
3.153655239300042012e+01,4.730903320312499716e+00,9.294677734374999500e-02,5.089905702503217810e+01
3.157065700100065442e+01,4.729331054687500036e+00,9.342871093750000633e-02,5.061967576381557166e+01
3.160458072400069796e+01,4.729702148437500142e+00,9.391601562500000167e-02,5.036097535614016607e+01
3.163863733300058811e+01,4.732851562499999609e+00,9.412646484374999345e-02,5.028183699830368880e+01
3.167268129500007490e+01,4.728269042968750391e+00,9.414599609375000344e-02,5.022273106824818001e+01
3.170661211100014043e+01,4.729892578124999858e+00,9.403320312500000611e-02,5.030023886177172443e+01
3.174064707200068369e+01,4.731818847656249716e+00,9.300537109374999722e-02,5.087683423021393736e+01
3.177461286900052073e+01,4.728454589843750000e+00,9.628906249999999445e-02,4.910687119675456813e+01
3.180855061000056594e+01,4.730361328125000320e+00,9.410205078125000178e-02,5.026841911364096660e+01
3.184241740900051809e+01,4.730170898437499716e+00,9.505029296875000533e-02,4.976492707910593793e+01
3.187629639300030249e+01,4.731784667968749858e+00,9.178906250000000433e-02,5.155063728827985159e+01
3.191021458000068378e+01,4.728266601562499893e+00,9.595117187500000477e-02,4.927784110570561893e+01
3.194402317700041749e+01,4.732412109374999787e+00,9.325585937499999978e-02,5.074653904957379069e+01
3.197787684700051614e+01,4.728547363281250249e+00,9.382666015625000522e-02,5.039662879832636833e+01
3.201169731400023011e+01,4.728422851562499751e+00,9.355419921874999489e-02,5.054206963501896865e+01
3.204578307000065251e+01,4.732514648437500249e+00,9.408837890625000588e-02,5.029860970559386857e+01
3.207973614500042459e+01,4.728554687499999964e+00,9.189941406250000389e-02,5.145358907603208820e+01
3.211357592600052158e+01,4.736352539062499645e+00,9.216699218750000477e-02,5.138881530849022994e+01
3.214769969999997556e+01,4.732387695312500142e+00,9.337304687500000422e-02,5.068258832388562496e+01
3.218161501800022961e+01,4.743579101562500178e+00,9.531787109375000622e-02,4.976589433997059331e+01
3.221675867500016466e+01,4.729804687499999716e+00,9.282226562499999722e-02,5.095549710678589861e+01
3.225072680600078456e+01,4.733173828125000426e+00,9.286523437499999423e-02,5.096819988642817378e+01
3.228471128800083534e+01,4.730000000000000426e+00,9.356835937499999312e-02,5.055127643141921823e+01
3.231859375500062015e+01,4.728532714843749929e+00,9.608300781249999589e-02,4.921299637154560003e+01
3.235239459300009912e+01,4.732045898437499787e+00,9.485644531249999567e-02,4.988639288398381666e+01
3.238638516800074285e+01,4.728911132812499751e+00,9.339697265624999356e-02,5.063238131087376104e+01
3.242027150500052812e+01,4.728806152343749680e+00,9.336328124999999922e-02,5.064952826241579231e+01
3.245427500500045426e+01,4.731313476562499787e+00,9.303027343750000511e-02,5.085778318969588696e+01
3.248822437800026819e+01,4.734240722656250178e+00,9.519628906249999467e-02,4.973135790564315784e+01
3.252231187600045814e+01,4.727473144531249893e+00,9.298388671875000566e-02,5.084185347973806302e+01
3.255626539600052638e+01,4.731381835937500391e+00,9.433593749999999445e-02,5.015460662525880764e+01
3.259033052500035410e+01,4.729990234375000213e+00,9.377294921874999856e-02,5.044088165917718669e+01
3.262427843400018901e+01,4.731115722656250355e+00,9.338281249999999534e-02,5.066366707102820044e+01
3.265837319100046443e+01,4.733791503906250142e+00,9.361718750000000422e-02,5.056541037302845609e+01
3.269240098700083763e+01,4.729899902343749574e+00,9.383935546874999645e-02,5.040422409890572908e+01
3.272633600800054410e+01,4.730905761718750213e+00,9.543017578125000122e-02,4.957452632763852307e+01
3.276017038300051354e+01,4.729287109374999964e+00,9.679443359375000666e-02,4.885908139329583122e+01
3.279407536700000492e+01,4.731538085937500249e+00,9.457958984375000600e-02,5.002705228214910704e+01
3.282804525800020201e+01,4.728847656250000142e+00,9.346630859375000544e-02,5.059414164738087294e+01
3.286186496600021201e+01,4.732026367187500249e+00,9.322167968750000311e-02,5.076100734346682941e+01
3.289584137500060024e+01,4.729895019531250355e+00,9.539990234374999545e-02,4.957966311630216438e+01
3.292947599600029207e+01,4.727722167968750000e+00,9.024023437500000577e-02,5.239040213838927684e+01
3.296303323000029195e+01,4.731804199218750284e+00,9.162890625000000289e-02,5.164095472566824441e+01
3.299682238300010795e+01,4.730703124999999787e+00,9.131542968750000488e-02,5.180617493877463176e+01
3.303058189000057610e+01,4.728881835937500000e+00,9.365429687500000100e-02,5.049295113761965581e+01
3.306448254099996120e+01,4.730876464843749574e+00,9.330224609374999922e-02,5.070485077165420051e+01
3.309808629200051655e+01,4.730732421875000426e+00,9.422363281249999944e-02,5.020749339275535306e+01
3.313185048400009691e+01,4.731020507812499609e+00,9.185546875000000222e-02,5.150504996810546032e+01
3.316616138500012312e+01,4.748879394531249964e+00,9.608154296875000278e-02,4.942551137085503399e+01
3.320111175200054277e+01,4.727580566406249574e+00,9.372851562499999456e-02,5.043908499864551942e+01
3.323537578400009807e+01,4.731262207031250000e+00,9.185693359374999534e-02,5.150685987359334206e+01
3.326999367700045696e+01,4.730090332031250178e+00,9.470214843749999445e-02,4.994702242846094720e+01
3.330366513200078771e+01,4.729926757812499716e+00,9.359472656249999412e-02,5.053625275195375366e+01
3.333747461900020426e+01,4.730891113281249893e+00,9.547216796874999356e-02,4.955256818751374936e+01
3.337124936700001854e+01,4.731027832031250213e+00,9.342675781249999700e-02,5.063889556700708283e+01
3.340516183399995498e+01,4.732275390625000355e+00,9.747460937499999312e-02,4.854880076943114631e+01
3.343895050800074387e+01,4.728339843749999716e+00,9.055615234375000155e-02,5.221445171169907695e+01
3.347257348200037086e+01,4.731213378906249822e+00,9.270214843750000655e-02,5.103671768832892042e+01
3.350625132500044856e+01,4.730827636718750284e+00,9.415039062499999667e-02,5.024756249351727178e+01
