elapsed_S,supply_V,current_A,BMF_R,target_R,PWM,#Kp:40.0,#Ki:10.0,#Kd:0.5,#avg:500,#freq:1000,#duty:[7-100]
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.202458321293450538e+00,7.000000000000000000e+00
7.579850080001051538e-01,1.560883789062500027e+00,1.306132812499999907e-01,1.195042168854861409e+01,9.202458321293450538e+00,1.000000000000000000e+02
8.085503549991699401e-01,1.562470703125000027e+00,1.606098632812499871e-01,9.728360831668840802e+00,9.202458321293450538e+00,2.715165406845689233e+01
9.956675289995473577e-01,1.558479003906249938e+00,1.490117187499999940e-01,1.045876805515505836e+01,9.202458321293450538e+00,8.264652925327894195e+01
1.057148253999912413e+00,1.558293457031250107e+00,1.585205078124999889e-01,9.830232558139536891e+00,9.202458321293450538e+00,5.082581933943510677e+01
1.159187551998911658e+00,1.554628906250000053e+00,1.576162109375000009e-01,9.863382053172571773e+00,9.202458321293450538e+00,5.810227968116430475e+01
1.248244099999283208e+00,1.555854492187499938e+00,1.585200195312500004e-01,9.814876990226366615e+00,9.202458321293450538e+00,5.627278803762385451e+01
1.339581369998995797e+00,1.555722656249999947e+00,1.573251953124999991e-01,9.888579214281723040e+00,9.202458321293450538e+00,6.052337970865407613e+01
1.422326967000117293e+00,1.554470214843749920e+00,1.554575195312500047e-01,9.999324699962622631e+00,9.202458321293450538e+00,6.587840491360356054e+01
1.499738456999693881e+00,1.554309082031249956e+00,1.600058593750000036e-01,9.714076022606594307e+00,9.202458321293450538e+00,5.235315481050503195e+01
1.595476414999211556e+00,1.553996582031250018e+00,1.531196289062499993e-01,1.014890509552312103e+01,9.202458321293450538e+00,7.476556703151190675e+01
1.664410507999491529e+00,1.556889648437500107e+00,1.586879882812499976e-01,9.811011314089842728e+00,9.202458321293450538e+00,5.694720395064486240e+01
1.754214919999867561e+00,1.553076171874999911e+00,1.588022460937499880e-01,9.779938320004182728e+00,9.202458321293450538e+00,5.850069385732329152e+01
1.840745338999113301e+00,1.553391113281249902e+00,1.583056640624999900e-01,9.812606026957835681e+00,9.202458321293450538e+00,6.069716420095281961e+01
1.923525490999963949e+00,1.553513183593749902e+00,1.537485351562500047e-01,1.010424705519933042e+01,9.202458321293450538e+00,7.468213038185989205e+01
1.990677857000264339e+00,1.554682617187499893e+00,1.593188476562500122e-01,9.758309453391971644e+00,9.202458321293450538e+00,5.688064503700363161e+01
2.079338722998727462e+00,1.552778320312500071e+00,1.569741210937500020e-01,9.891938298448129885e+00,9.202458321293450538e+00,6.616635872692491205e+01
2.156722656998681487e+00,1.553725585937500098e+00,1.611220703125000042e-01,9.643158028717065733e+00,9.202458321293450538e+00,5.419523332647320757e+01
2.248177075000057812e+00,1.552431640625000053e+00,1.580014648437499947e-01,9.825425619694239998e+00,9.202458321293450538e+00,6.465949190923120682e+01
2.326173874998858082e+00,1.553388671875000071e+00,1.604125976562499889e-01,9.683707480404841306e+00,9.202458321293450538e+00,5.746108885700067503e+01
2.414512613999249879e+00,1.553071289062500027e+00,1.585087890624999885e-01,9.798013714243468897e+00,9.202458321293450538e+00,6.411495549762740609e+01
2.494295585000145365e+00,1.553400878906249893e+00,1.622949218749999978e-01,9.571469402491123546e+00,9.202458321293450538e+00,5.328089019511798341e+01
2.588160465000328259e+00,1.552661132812499956e+00,1.565742187499999938e-01,9.916454606691116780e+00,9.202458321293450538e+00,7.100791116612876408e+01
2.660530623999875388e+00,1.555676269531250044e+00,1.613847656250000095e-01,9.639548463614469043e+00,9.202458321293450538e+00,5.649734469625324351e+01
2.750457293999716057e+00,1.552912597656249893e+00,1.586245117187499998e-01,9.789865266281477574e+00,9.202458321293450538e+00,6.578699674483956983e+01
2.828274632998727611e+00,1.553308105468750089e+00,1.571147460937500073e-01,9.886456517212552697e+00,9.202458321293450538e+00,6.996774719826306921e+01
2.899770224999883794e+00,1.553522949218749893e+00,1.611806640625000064e-01,9.638395264436621090e+00,9.202458321293450538e+00,5.800198506800594345e+01
2.988569477998680668e+00,1.553044433593750107e+00,1.590517578124999998e-01,9.764396539550190823e+00,9.202458321293450538e+00,6.598497937547440984e+01
3.065626691999568720e+00,1.553186035156250089e+00,1.603232421874999925e-01,9.687840727046799216e+00,9.202458321293450538e+00,6.209040256052329454e+01
3.146112861999426968e+00,1.552539062499999956e+00,1.599760742187499862e-01,9.704820361931563610e+00,9.202458321293450538e+00,6.377616124307970580e+01
3.225645260999954189e+00,1.553195800781250080e+00,1.613496093750000082e-01,9.626275556523950172e+00,9.202458321293450538e+00,6.037213325277154752e+01
3.309298295000189682e+00,1.552536621093749902e+00,1.613789062500000093e-01,9.620443322924986163e+00,9.202458321293450538e+00,6.094746128988961686e+01
3.392933643999640481e+00,1.552722167968749956e+00,1.589824218750000018e-01,9.766627968402559645e+00,9.202458321293450538e+00,6.817547922848454789e+01
3.466783624999152380e+00,1.553439941406250080e+00,1.599931640624999984e-01,9.709414464729329453e+00,9.202458321293450538e+00,6.500004255269784892e+01
3.544288891998803592e+00,1.552272949218749920e+00,1.622187499999999949e-01,9.569010667501444800e+00,9.202458321293450538e+00,5.914956450670670307e+01
3.630481738999151275e+00,1.552258300781250044e+00,1.580800781249999953e-01,9.819442900033360289e+00,9.202458321293450538e+00,7.205719077899274794e+01
3.702082014999177773e+00,1.554885253906250098e+00,1.585444335937500060e-01,9.807252255165552768e+00,9.202458321293450538e+00,7.046473052724266495e+01
3.773745271999359829e+00,1.552636718750000089e+00,1.638295898437500120e-01,9.477144636880332484e+00,9.202458321293450538e+00,5.524065498470670121e+01
3.865443761000278755e+00,1.551904296875000089e+00,1.617851562500000062e-01,9.592377526136610655e+00,9.202458321293450538e+00,6.313783788372576566e+01
3.945443582999359933e+00,1.552675781250000053e+00,1.631352539062499996e-01,9.517720689252652022e+00,9.202458321293450538e+00,5.930882872302190378e+01
4.030903676999514573e+00,1.556249999999999911e+00,1.597856445312499929e-01,9.739610867831354213e+00,9.202458321293450538e+00,7.040841718037624730e+01
4.102313712999603013e+00,1.557753906250000098e+00,1.641367187499999936e-01,9.490587591327733108e+00,9.202458321293450538e+00,5.761103941902656089e+01
4.191724405998684233e+00,1.556481933593750089e+00,1.600624999999999964e-01,9.724213564037485824e+00,9.202458321293450538e+00,7.047171429790353159e+01
4.262926833000165061e+00,1.557697753906249982e+00,1.633071289062499876e-01,9.538455328551396661e+00,9.202458321293450538e+00,6.066916844146008003e+01
4.346062241000254289e+00,1.556450195312500062e+00,1.584506835937500024e-01,9.822931400555305004e+00,9.202458321293450538e+00,7.558107240589764331e+01
4.412947886999972980e+00,1.557734374999999893e+00,1.599628906249999927e-01,9.738098435916533901e+00,9.202458321293450538e+00,7.020070508389234476e+01
4.484713975998602109e+00,1.557480468749999902e+00,1.624702148437499882e-01,9.586252287829198693e+00,9.202458321293450538e+00,6.397875640202716596e+01
4.562938719000158017e+00,1.556640625000000000e+00,1.619414062500000029e-01,9.612369443037364292e+00,9.202458321293450538e+00,6.656884393877737693e+01
4.640745408998554922e+00,1.557919921874999947e+00,1.635908203124999960e-01,9.523272264904457884e+00,9.202458321293450538e+00,6.251510849133212844e+01
4.721664278999014641e+00,1.557319335937499938e+00,1.630292968750000071e-01,9.552389452624263200e+00,9.202458321293450538e+00,6.471540612867789832e+01
4.799466229000245221e+00,1.556774902343750044e+00,1.617954101562500135e-01,9.621873085524072167e+00,9.202458321293450538e+00,6.808770367276036950e+01
4.873238857999240281e+00,1.557414550781250018e+00,1.601655273437500027e-01,9.723781244379136268e+00,9.202458321293450538e+00,7.279274096323125320e+01
4.943106553999314201e+00,1.557070312500000053e+00,1.603173828124999922e-01,9.712423476380472209e+00,9.202458321293450538e+00,7.192275591257698864e+01
5.017176773999381112e+00,1.559973144531249911e+00,1.661953124999999976e-01,9.386384736520470895e+00,9.202458321293450538e+00,5.690020386774467909e+01
5.110925172999486676e+00,1.562416992187499964e+00,1.611079101562500060e-01,9.697953320058553928e+00,9.202458321293450538e+00,7.368866462701271303e+01
5.178229982999255299e+00,1.557404785156250027e+00,1.589174804687500109e-01,9.800084802266308515e+00,9.202458321293450538e+00,7.727204803490515417e+01
5.242605333000028622e+00,1.557116699218749956e+00,1.633388671874999865e-01,9.533044559635056814e+00,9.202458321293450538e+00,6.397021159684466340e+01
5.321810272000220721e+00,1.556557617187499964e+00,1.608203125000000067e-01,9.678862035462714175e+00,9.202458321293450538e+00,7.317496078641680413e+01
5.390688235000197892e+00,1.556752929687500009e+00,1.619672851562500016e-01,9.611526970929338276e+00,9.202458321293450538e+00,6.935423668780245521e+01
5.462253566998697352e+00,1.556494140624999911e+00,1.606992187500000113e-01,9.685760470599673155e+00,9.202458321293450538e+00,7.367654284074959037e+01
5.530654459998913808e+00,1.556662597656250036e+00,1.601630859375000049e-01,9.719234544866987235e+00,9.202458321293450538e+00,7.509563917923061638e+01
5.598314488999676541e+00,1.557014160156249938e+00,1.616054687500000087e-01,9.634662565565250247e+00,9.202458321293450538e+00,7.113469304005532479e+01
5.671023996999792871e+00,1.558176269531249991e+00,1.624765625000000047e-01,9.590160239457613756e+00,9.202458321293450538e+00,6.995582080059453745e+01
5.742160886999045033e+00,1.556347656250000044e+00,1.655327148437500118e-01,9.402054800581691296e+00,9.202458321293450538e+00,6.155746458611852745e+01
5.824544966999383178e+00,1.555725097656250000e+00,1.605419921875000100e-01,9.690455914109309177e+00,9.202458321293450538e+00,7.656813877295601856e+01
5.889343202999953064e+00,1.556635742187499893e+00,1.631474609374999885e-01,9.541280834176328440e+00,9.202458321293450538e+00,6.791919892676803272e+01
5.961970266998832813e+00,1.556293945312499982e+00,1.609501953124999885e-01,9.669413213763478510e+00,9.202458321293450538e+00,7.541674919987571002e+01
6.028549249000207055e+00,1.556052246093750036e+00,1.632202148437499889e-01,9.533452995288310916e+00,9.202458321293450538e+00,6.829554364309801429e+01
6.100628297999719507e+00,1.551691894531249893e+00,1.621127929687500024e-01,9.571680717575231867e+00,9.202458321293450538e+00,7.137704801746536987e+01
6.172333962000266183e+00,1.554155273437499929e+00,1.622631835937499989e-01,9.577990761777229523e+00,9.202458321293450538e+00,7.167756417055133511e+01
6.243089337000128580e+00,1.551667480468750027e+00,1.612377929687499878e-01,9.623472586042428389e+00,9.202458321293450538e+00,7.407213555594789511e+01
6.310825771999589051e+00,1.551950683593749991e+00,1.600678710937500082e-01,9.695578962781290500e+00,9.202458321293450538e+00,7.750117413694337642e+01
6.375027308999051456e+00,1.551789550781250027e+00,1.641333007812499911e-01,9.454446741733478987e+00,9.202458321293450538e+00,6.560695577689105562e+01
6.451852414998938912e+00,1.551240234375000027e+00,1.597333984375000071e-01,9.711433235310300560e+00,9.202458321293450538e+00,7.982843934289800814e+01
6.515549455998552730e+00,1.551997070312499893e+00,1.664257812499999878e-01,9.325460626687009480e+00,9.202458321293450538e+00,5.976661430082353377e+01
6.600641995999467326e+00,1.551062011718749911e+00,1.614653320312499918e-01,9.606161224866260895e+00,9.202458321293450538e+00,7.601682331815021598e+01
6.669694087999232579e+00,1.554316406249999893e+00,1.633666992187499944e-01,9.514279309571843868e+00,9.202458321293450538e+00,7.024174168069765756e+01
6.741046791999906418e+00,1.551159667968750044e+00,1.626977539062499922e-01,9.533995588301497293e+00,9.202458321293450538e+00,7.207038321360337818e+01
6.811743092999677174e+00,1.551462402343749991e+00,1.617875976562500040e-01,9.589501450167650987e+00,9.202458321293450538e+00,7.481861015108060542e+01
6.881217848000233062e+00,1.552036132812500080e+00,1.583720703125000018e-01,9.799935870952625194e+00,9.202458321293450538e+00,8.477325782874726201e+01
6.940158388999407180e+00,1.551645507812499991e+00,1.620073242187499984e-01,9.577625673993567901e+00,9.202458321293450538e+00,7.270120030993570026e+01
7.009876641999653657e+00,1.551391601562500000e+00,1.597119140624999878e-01,9.713687364333976504e+00,9.202458321293450538e+00,8.136184671166192572e+01
7.072390413999528391e+00,1.551601562499999920e+00,1.629365234375000082e-01,9.522736399216046976e+00,9.202458321293450538e+00,7.142083184209964486e+01
7.143104603999745450e+00,1.550671386718750044e+00,1.613579101562500062e-01,9.610135537930345251e+00,9.202458321293450538e+00,7.735053986013933525e+01
7.207395010998880025e+00,1.551296386718749920e+00,1.667563476562499980e-01,9.302772629180976693e+00,9.202458321293450538e+00,6.211216083136494603e+01
7.288199159000214422e+00,1.550307617187500098e+00,1.626093750000000004e-01,9.533937493994427470e+00,9.202458321293450538e+00,7.544738185916776274e+01
7.354778991999410209e+00,1.551018066406250062e+00,1.612285156250000129e-01,9.619998425177772816e+00,9.202458321293450538e+00,7.838373809448464158e+01
7.418793492999611772e+00,1.551054687499999973e+00,1.629526367187499880e-01,9.518438723867113538e+00,9.202458321293450538e+00,7.308400206242731656e+01
7.488460765998752322e+00,1.551052246093749920e+00,1.617402343750000138e-01,9.589773701561385977e+00,9.202458321293450538e+00,7.751248150879757759e+01
7.552927281998563558e+00,1.550874023437500027e+00,1.645009765625000120e-01,9.427749645293234337e+00,9.202458321293450538e+00,6.940823797588106459e+01
7.624929609999526292e+00,1.550800781249999982e+00,1.631235351562499991e-01,9.506910083603480999e+00,9.202458321293450538e+00,7.460016032700053756e+01
7.695402264000222203e+00,1.553122558593750036e+00,1.632905273437499916e-01,9.511406349519615944e+00,9.202458321293450538e+00,7.447992681267393777e+01
7.763400604999333154e+00,1.550700683593750018e+00,1.616918945312499911e-01,9.590466411994746920e+00,9.202458321293450538e+00,7.845561766000245996e+01
7.827522919998955331e+00,1.551347656249999929e+00,1.645771484374999871e-01,9.426264040776848319e+00,9.202458321293450538e+00,7.016934259649808325e+01
7.899335213000085787e+00,1.550383300781249973e+00,1.632500000000000062e-01,9.496988059915773661e+00,9.202458321293450538e+00,7.498259114307326456e+01
7.966101691999938339e+00,1.550622558593750089e+00,1.650395507812499885e-01,9.395460368460449629e+00,9.202458321293450538e+00,6.979759276471020257e+01
8.037361859000156983e+00,1.550834960937500062e+00,1.615092773437500073e-01,9.602141662963198598e+00,9.202458321293450538e+00,8.055972059024396970e+01
8.101266212999689742e+00,1.551193847656249902e+00,1.636088867187500129e-01,9.481109973707063432e+00,9.202458321293450538e+00,7.349947123988278008e+01
8.170518822000303771e+00,1.550766601562499902e+00,1.598676757812499960e-01,9.700313674944792908e+00,9.202458321293450538e+00,8.514243123501024968e+01
8.229686101998595404e+00,1.551540527343749920e+00,1.647739257812499969e-01,9.416177468536732320e+00,9.202458321293450538e+00,6.991973230006210827e+01
8.300875547000032384e+00,1.550317382812500089e+00,1.638432617187499940e-01,9.462197996727770288e+00,9.202458321293450538e+00,7.466963028088933640e+01
8.367462324998996337e+00,1.550654296874999893e+00,1.588662109375000020e-01,9.760755844331473696e+00,9.202458321293450538e+00,8.889865488246468317e+01
8.424128234999443521e+00,1.551113281249999920e+00,1.652153320312499951e-01,9.388434246263605232e+00,9.202458321293450538e+00,6.857913773411071645e+01
8.497324867999850539e+00,1.550344238281250009e+00,1.603784179687499922e-01,9.666788448950390134e+00,9.202458321293450538e+00,8.524899240408439027e+01
8.555804338999223546e+00,1.550998535156250080e+00,1.643139648437499933e-01,9.439237478269914661e+00,9.202458321293450538e+00,7.243931465099088030e+01
8.625538239999514190e+00,1.550544433593749938e+00,1.618115234374999933e-01,9.582410452940644419e+00,9.202458321293450538e+00,8.140276403187242238e+01
8.689867256998695666e+00,1.552919921875000053e+00,1.629965820312500036e-01,9.527315864680348412e+00,9.202458321293450538e+00,7.795282417361413252e+01
8.753845055000056163e+00,1.550400390624999902e+00,1.626372070312500084e-01,9.532876387425279319e+00,9.202458321293450538e+00,7.885832507088635168e+01
8.816976043999602553e+00,1.550483398437499938e+00,1.664360351562499951e-01,9.315791480984916717e+00,9.202458321293450538e+00,6.848409793615826402e+01
8.890472897999643465e+00,1.549797363281250062e+00,1.608437500000000075e-01,9.635421726248299734e+00,9.202458321293450538e+00,8.548127981954966970e+01
8.949324957999124308e+00,1.551159667968750044e+00,1.635522460937499922e-01,9.484184442686331096e+00,9.202458321293450538e+00,7.613780291689221258e+01
9.014975649999541929e+00,1.550336914062500071e+00,1.637944335937500107e-01,9.465137978423078025e+00,9.202458321293450538e+00,7.668824867978271698e+01
9.081022487000154797e+00,1.550319824218749920e+00,1.613881835937500120e-01,9.606154488492478549e+00,9.202458321293450538e+00,8.380814708861062456e+01
9.141282499000226380e+00,1.550883789062500018e+00,1.671201171875000002e-01,9.280054461202237093e+00,9.202458321293450538e+00,6.703748155310385926e+01
9.217232740000326885e+00,1.549587402343749920e+00,1.627436523437499893e-01,9.521645729510138878e+00,9.202458321293450538e+00,8.123980595301580365e+01
9.279962325999804307e+00,1.550080566406250027e+00,1.634667968749999867e-01,9.482540773044986437e+00,9.202458321293450538e+00,7.794921745293501658e+01
9.344581563000247115e+00,1.550561523437500089e+00,1.647050781249999873e-01,9.414169502780776355e+00,9.202458321293450538e+00,7.513387571591385949e+01
9.411984407999625546e+00,1.549650878906249973e+00,1.644526367187499893e-01,9.423083203928753093e+00,9.202458321293450538e+00,7.623425050992938168e+01
9.479364253000312601e+00,1.550236816406250107e+00,1.654765625000000073e-01,9.368316533685851155e+00,9.202458321293450538e+00,7.368283572638067369e+01
9.548109643999850960e+00,1.549914550781249956e+00,1.632041015625000091e-01,9.496786759294163716e+00,9.202458321293450538e+00,8.036474787297203193e+01
9.610890987998573110e+00,1.550544433593749938e+00,1.636992187499999862e-01,9.471911017252487852e+00,9.202458321293450538e+00,7.840639696650720225e+01
9.677404766000108793e+00,1.552006835937500107e+00,1.644213867187500067e-01,9.439202934057938421e+00,9.202458321293450538e+00,7.720778533962140955e+01
